proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1596877450,10.10.10.38,5060,192.168.1.127,5060,1002.160415,164,62,42944,38821,46,462,1397,959,261.853668,626.145142,353.93212,121.758003,1002.160413,960.406246,0.000349,0.000961,11.928486,60.034683,6.148223,15.744365,4.031698,21.416023,0,0,0,0,37368,36713,0.163646,0.061866,81.588737,361.792035,348.289154,4.996678,4.113888,0,0,0,0,0,0,0,0.903991,0,0
UDP,1596877451,10.10.10.34,5060,192.168.1.127,5060,321.245551,49,16,11074,10028,46,464,1397,802,226.0,626.75,319.460744,116.411053,321.240531,279.647834,5.9e-05,0.051148,10.018152,60.017735,6.692511,18.643188,4.301757,24.043127,0,0,0,0,9408,9484,0.152531,0.049806,65.688072,324.646154,331.639191,5.194,4.559207,0,0,0,0,0,0,0,0.905545,0,0
UDP,1596878018,10.10.10.34,5060,192.168.1.127,5060,436.812593,68,22,15280,13600,46,423,1394,968,224.705887,618.181824,303.65471,150.304021,436.812592,420.25296,2.1e-05,0.000217,10.039611,60.016209,6.519591,20.012045,3.737563,23.424217,0,0,0,0,12968,12852,0.155673,0.050365,66.115311,320.888889,321.962708,5.345779,3.961795,0,0,0,0,0,0,0,0.890052,0,0
UDP,1596877445,10.10.10.39,5060,192.168.1.127,5060,1010.062146,151,45,32599,27681,46,423,1399,964,215.887421,615.133362,318.189048,137.397169,1010.062145,960.385616,7.8e-05,0.00084,10.023936,60.031853,6.733747,21.826946,3.649054,22.526489,0,0,0,0,27465,26151,0.149496,0.044552,59.679497,307.55102,332.383118,5.634022,3.8912,0,0,0,0,0,0,0,0.849136,0,0
UDP,1596877594,10.10.10.39,7078,192.168.1.127,10042,87.012841,4318,4294,923748,918340,62,66,214,214,213.929596,213.86586,3.270898,4.395187,87.012841,87.010504,9e-06,0.0,0.669785,0.669658,0.020156,0.020268,0.026031,0.012971,0,0,0,0,776936,772344,49.624859,49.349037,21170.30078,213.897817,3.8724,0.018369,0.018894,0,0,0,0,0,0,0,0.994146,0,0
UDP,1596877594,10.10.10.39,7079,192.168.1.127,10043,85.728744,31,41,5114,4094,62,66,230,142,164.967743,99.853661,83.183125,36.0455,83.462691,85.728326,0.082983,0.0,6.069906,5.001125,2.78209,2.143208,2.407415,2.370897,0,0,0,0,4060,2700,0.361606,0.478253,107.408546,127.888889,68.628326,1.759572,2.130939,0,0,0,0,0,0,0,0.800548,0,0
UDP,1596878032,10.10.10.39,7078,192.168.1.127,8784,64.754564,3210,3106,686636,664108,62,66,214,214,213.905289,213.81456,3.793485,5.167132,64.754564,64.73734,9e-06,0.0,0.598168,1.438796,0.020179,0.020849,0.026272,0.029303,0,0,0,0,577496,558504,49.571796,47.965733,20859.44141,213.860671,4.521321,0.018226,0.019562,0,0,0,0,0,0,0,0.967191,0,0
UDP,1596878032,10.10.10.39,7079,192.168.1.127,8785,60.803063,27,36,4170,3384,62,66,230,142,154.444443,94.0,84.382522,34.581581,60.803063,60.693324,0.096967,0.0,6.070044,5.000655,2.338579,1.734095,2.269028,2.253188,0,0,0,0,3252,2160,0.444057,0.592075,124.23716,119.904762,67.603615,1.335492,1.903473,0,0,0,0,0,0,0,0.811511,0,0
UDP,1596878106,10.10.10.39,7078,192.168.1.127,20884,144.600605,7193,7164,1538998,1532520,62,66,214,214,213.957733,213.919601,2.534389,3.40323,144.589459,144.600035,8e-06,3.7e-05,0.606774,0.812922,0.020104,0.020187,0.02558,0.011687,0,0,0,0,1294436,1288944,49.743916,49.543362,21241.39063,213.938706,2.999513,0.017572,0.018945,0,0,0,0,0,0,0,0.995791,0,0
UDP,1596878106,10.10.10.39,7079,192.168.1.127,20885,142.608649,42,52,7644,5656,62,66,230,142,182.0,108.769234,76.814633,36.347245,142.608648,140.648433,0.139948,0.0,6.060672,5.001228,3.47826,2.757812,2.373948,2.408302,0,0,0,0,6216,3888,0.294512,0.364634,93.262222,141.489362,68.304779,2.322023,2.261619,0,0,0,0,0,0,0,0.739927,0,0
UDP,1596878257,10.10.10.39,7078,192.168.1.127,15524,121.435803,6054,5540,1290884,1184882,58,66,214,214,213.228271,213.877625,10.93672,4.087529,121.40462,121.435422,9e-06,0.0,0.617554,9.686635,0.020057,0.021924,0.024603,0.130253,0,0,0,0,1085048,996522,49.8535,45.620811,20387.44727,213.538554,8.398836,0.017453,0.01866,0,0,0,0,0,0,0,0.917884,0,0
UDP,1596878257,10.10.10.39,7079,192.168.1.127,15525,121.125082,38,48,6724,5068,62,66,230,142,176.947372,105.583336,79.139612,36.186181,121.12508,120.663896,0.120228,0.0,6.062544,5.00079,3.273651,2.567317,2.411051,2.414258,0,0,0,0,5432,3436,0.313725,0.396285,97.353905,137.116279,68.710205,2.097496,2.2275,0,0,0,0,0,0,0,0.753718,0,0
UDP,1596877446,192.168.1.127,5060,10.10.10.22,5060,1012.73101,50,156,32565,33943,425,46,967,1397,651.299988,217.583328,147.520631,296.939897,960.469122,1012.70157,0.000841,8.1e-05,60.031742,10.032785,19.60141,6.533558,21.67182,3.914437,0,0,0,0,30865,28639,0.049371,0.154039,65.671928,322.854369,326.517731,8.969999,12.712925,0,0,0,0,0,0,0,1.042315,0,0
UDP,1596877533,10.10.10.22,7078,192.168.1.127,21976,6.295509,274,4,58332,280,62,66,214,74,212.890518,70.0,12.96243,4.618802,6.295509,0.779311,1.2e-05,0.0,0.779299,0.779295,0.02306,0.25977,0.048135,0.449921,0,0,0,0,49016,144,43.523087,0.635374,9310.128906,210.834532,21.364162,0.022731,0.047862,0,0,0,0,0,0,0,0.0048,0,0
UDP,1596877533,10.10.10.22,7079,192.168.1.127,21977,5.876981,14,25,1156,1802,62,66,206,122,82.571426,72.080002,52.291658,11.14271,5.80517,5.876605,0.110075,0.0,0.779295,0.779333,0.446552,0.244859,0.166627,0.271842,0,0,0,0,680,952,2.382175,4.253885,503.319641,75.846154,32.247021,0.15478,0.233668,0,0,0,0,0,0,0,1.558824,0,0
UDP,1596877564,10.10.10.22,7078,192.168.1.127,8088,89.738179,4401,4409,941510,942950,62,66,214,214,213.930923,213.869354,3.239914,4.337527,89.715793,89.737669,9e-06,0.0,1.041559,1.041643,0.02039,0.020358,0.023645,0.019596,0,0,0,0,791876,793044,49.042671,49.131821,20999.53516,213.900114,3.828662,0.01469,0.018379,0,0,0,0,0,0,0,1.001529,0,0
UDP,1596877564,10.10.10.22,7079,192.168.1.127,8089,87.5754,32,41,5344,4094,62,66,230,142,167.0,99.853661,82.634055,36.0455,87.575399,86.135891,0.129935,0.0,6.06011,5.00068,2.825013,2.153397,2.377189,2.365027,0,0,0,0,4256,2700,0.365399,0.468168,107.769989,129.287671,69.190048,1.808703,2.131678,0,0,0,0,0,0,0,0.766093,0,0
UDP,1596877774,10.10.10.22,7078,192.168.1.127,18256,238.075194,11803,11832,2525538,2531472,62,66,214,214,213.974243,213.951324,1.978536,2.648353,238.075194,238.045357,9e-06,0.0,1.274724,1.274659,0.020172,0.02012,0.018771,0.011883,0,0,0,0,2124236,2129184,49.576775,49.698586,21241.23047,213.962767,2.337946,0.015001,0.015182,0,0,0,0,0,0,0,1.00235,0,0
UDP,1596877774,10.10.10.22,7079,192.168.1.127,18257,236.28293,58,69,11492,8214,62,66,230,142,198.137924,119.04348,66.435948,33.876261,235.274101,236.282476,0.10099,0.0,6.070037,5.000817,4.127615,3.474742,2.104276,2.229786,0,0,0,0,9520,5868,0.245468,0.292023,83.400017,155.165354,64.657555,2.780645,2.278173,0,0,0,0,0,0,0,0.714758,0,0
UDP,1596878032,10.10.10.22,7078,192.168.1.127,20620,64.71707,3123,3157,668018,675022,62,66,214,214,213.902664,213.817551,3.845945,5.125266,64.71707,64.693341,1e-05,0.0,1.677009,1.672567,0.020729,0.020499,0.035722,0.032368,0,0,0,0,561836,567684,48.256203,48.781567,20752.48438,213.859873,4.534251,0.015779,0.033722,0,0,0,0,0,0,0,1.010485,0,0
UDP,1596878032,10.10.10.22,7079,192.168.1.127,20621,62.716827,26,34,4132,3244,62,66,230,142,158.92308,95.411766,84.64369,35.077506,62.716826,61.671767,0.110174,0.0,5.950062,5.000886,2.508673,1.868841,2.255263,2.271103,0,0,0,0,3248,2088,0.414562,0.542119,117.607994,122.933333,68.784576,1.519166,2.041185,0,0,0,0,0,0,0,0.785092,0,0
UDP,1596878281,10.10.10.22,7078,192.168.1.127,17246,109.595902,5452,4514,1160964,964940,58,58,214,214,212.94278,213.766068,12.791271,5.600381,109.595902,99.572831,9e-06,0.0,0.60457,8.460299,0.020106,0.022064,0.018992,0.126041,0,0,0,0,975596,811464,49.746387,41.187672,19397.66016,213.315673,10.191813,0.015721,0.015753,0,0,0,0,0,0,0,0.831154,0,0
UDP,1596878281,10.10.10.22,7079,192.168.1.127,17247,109.165441,36,45,6264,4622,62,66,230,142,174.0,102.711113,80.319363,35.718993,109.16544,105.705011,0.110571,0.0,6.059907,5.000941,3.119013,2.402387,2.388742,2.406144,0,0,0,0,5040,3092,0.329775,0.412218,99.720207,134.395062,69.243355,1.945897,2.1648,0,0,0,0,0,0,0,0.737867,0,0
UDP,1596877451,10.10.10.34,5060,192.168.1.127,5060,321.239017,49,16,11074,10028,46,464,1397,802,226.0,626.75,319.460744,116.411053,321.233553,279.641715,8.2e-05,0.051241,10.017926,60.016376,6.692366,18.64278,4.301668,24.042603,0,0,0,0,9408,9484,0.152534,0.049807,65.689407,324.646154,331.639191,5.193959,4.559041,0,0,0,0,0,0,0,0.905545,0,0
UDP,1596877594,10.10.10.34,7078,192.168.1.127,19034,86.994723,4298,4307,919468,921122,62,66,214,214,213.929276,213.866257,3.278497,4.388553,86.933649,86.994206,9e-06,0.0,0.919251,0.919237,0.020231,0.020203,0.017889,0.013715,0,0,0,0,773336,774684,49.405296,49.508751,21157.49023,213.897734,3.873974,0.014961,0.014544,0,0,0,0,0,0,0,1.001799,0,0
UDP,1596877594,10.10.10.34,7079,192.168.1.127,19035,85.934102,30,39,5052,3954,62,66,230,142,168.399994,101.384613,82.342264,36.297466,84.073238,85.933706,0.139999,0.0,5.950367,5.000294,2.899077,2.261413,2.329901,2.376738,0,0,0,0,4032,2628,0.349105,0.453836,104.801231,130.521739,68.903725,1.865235,2.148527,0,0,0,0,0,0,0,0.78266,0,0
UDP,1596878018,10.10.10.34,5060,192.168.1.127,5060,436.803054,68,22,15280,13600,46,423,1394,968,224.705887,618.181824,303.65471,150.304021,436.803055,420.243804,8.2e-05,0.000177,10.039976,60.014908,6.519449,20.01161,3.737523,23.423704,0,0,0,0,12968,12852,0.155677,0.050366,66.116753,320.888889,321.962708,5.345743,3.961668,0,0,0,0,0,0,0,0.890052,0,0
UDP,1596878106,10.10.10.34,7078,192.168.1.127,23514,144.570387,7174,7166,1534932,1532948,62,66,214,214,213.957626,213.919617,2.537743,3.402755,144.570387,144.557949,1e-05,0.0,1.047358,0.831972,0.020155,0.020176,0.016458,0.012533,0,0,0,0,1291016,1289304,49.622887,49.567551,21220.66602,213.938633,3.00129,0.015355,0.015248,0,0,0,0,0,0,0,0.998707,0,0
UDP,1596878106,10.10.10.34,7079,192.168.1.127,23515,142.610035,41,50,7582,5516,62,66,230,142,184.926834,110.32,75.360597,36.202063,142.610034,140.828425,0.179589,0.0,6.069942,5.000821,3.565251,2.874049,2.341478,2.387725,0,0,0,0,6188,3816,0.287497,0.350606,91.844872,143.934066,68.050606,2.398636,2.257255,0,0,0,0,0,0,0,0.727513,0,0
UDP,1596878280,10.10.10.34,7078,192.168.1.127,18286,101.974224,5072,4775,1079644,1020706,58,58,214,214,212.863571,213.760422,13.258482,5.637565,101.974224,100.267433,9e-06,0.0,0.873088,3.950532,0.020109,0.021003,0.016577,0.058223,0,0,0,0,907196,858356,49.73806,46.825558,20596.87109,213.298467,10.302769,0.016511,0.013146,0,0,0,0,0,0,0,0.94541,0,0
UDP,1596878280,10.10.10.34,7079,192.168.1.127,18287,100.972305,33,42,5742,4380,62,66,230,142,174.0,104.285713,80.423877,36.512801,98.253932,100.971896,0.029575,0.0,6.069955,5.00068,3.070435,2.462729,2.367968,2.396277,0,0,0,0,4620,2952,0.326822,0.415956,100.245308,134.96,68.915428,2.003147,2.148667,0,0,0,0,0,0,0,0.7628,0,0
UDP,1596877450,10.10.10.38,5060,192.168.1.127,5060,1002.165067,164,62,42944,38821,46,462,1397,959,261.853668,626.145142,353.93212,121.758003,1002.165067,960.410672,0.000438,0.000952,11.928643,60.034962,6.148252,15.744437,4.031721,21.416117,0,0,0,0,37368,36713,0.163646,0.061866,81.588356,361.792035,348.289154,4.996771,4.113872,0,0,0,0,0,0,0,0.903991,0,0
UDP,1596877537,10.10.10.38,7078,192.168.1.127,27652,5.193267,2,2,124,140,62,66,62,74,62.0,70.0,0.0,5.656854,5.193267,0.0,5.193267,0.0,5.193267,0.0,5.193267,0.0,0.0,0.0,0,0,0,0,56,72,0.385114,0.385114,50.835052,66.0,5.656854,1.73124,2.998203,0,0,0,0,0,0,0,1.129032,0,0
UDP,1596877537,10.10.10.38,7079,192.168.1.127,27653,5.193258,2,2,124,140,62,66,62,74,62.0,70.0,0.0,5.656854,5.193258,0.0,5.193258,0.0,5.193258,0.0,5.193258,0.0,0.0,0.0,0,0,0,0,56,72,0.385115,0.385115,50.83514,66.0,5.656854,1.73122,2.998213,0,0,0,0,0,0,0,1.129032,0,0
UDP,1596877564,10.10.10.38,7078,192.168.1.127,23884,89.750703,4417,4381,944934,936958,62,66,214,214,213.931168,213.86853,3.234042,4.351357,89.750703,89.728701,1.2e-05,0.0,1.360863,1.359631,0.020324,0.020486,0.023399,0.023869,0,0,0,0,794756,788004,49.2141,48.812988,20967.99219,213.899977,3.831271,0.016462,0.022746,0,0,0,0,0,0,0,0.991559,0,0
UDP,1596877564,10.10.10.38,7079,192.168.1.127,23885,88.540248,31,39,5282,3954,62,66,230,142,170.3871,101.384613,81.710741,36.297466,88.540248,86.360087,0.010034,0.0,6.060052,5.000951,2.951341,2.272634,2.390176,2.371531,0,0,0,0,4228,2628,0.350123,0.440478,104.31414,131.942857,69.428284,1.886562,2.161953,0,0,0,0,0,0,0,0.74858,0,0
UDP,1596877774,10.10.10.38,7078,192.168.1.127,8874,238.055057,11855,11781,2536666,2520558,62,66,214,214,213.97435,213.951111,1.974192,2.654078,238.055057,238.048606,1.2e-05,0.0,0.743102,0.825025,0.020082,0.020208,0.013318,0.011577,0,0,0,0,2133596,2120004,49.799404,49.488552,21243.92578,213.962769,2.337897,0.015147,0.011672,0,0,0,0,0,0,0,0.99365,0,0
UDP,1596877774,10.10.10.38,7079,192.168.1.127,8875,236.274821,59,71,11554,8354,62,66,230,142,195.830505,117.661972,68.203839,34.381035,236.274822,235.84569,6.4e-05,0.0,6.059983,5.000904,4.073704,3.369224,2.215225,2.279397,0,0,0,0,9548,5940,0.249709,0.300498,84.257812,153.138462,65.262711,2.851539,2.264481,0,0,0,0,0,0,0,0.72304,0,0
UDP,1596878276,10.10.10.38,7078,192.168.1.127,17670,109.778611,5448,4813,1160108,1029074,58,58,214,214,212.942001,213.81134,12.795934,5.052935,109.778611,104.676669,1.3e-05,0.0,1.018352,7.370773,0.020154,0.021753,0.017688,0.106952,0,0,0,0,974876,865432,49.627155,43.842785,19941.78906,213.349771,9.954388,0.014966,0.014894,0,0,0,0,0,0,0,0.88705,0,0
UDP,1596878276,10.10.10.38,7079,192.168.1.127,17671,109.138049,36,45,6264,4662,62,66,230,142,174.0,103.599998,80.319363,36.445725,109.13805,106.158997,0.160342,0.0,6.060104,5.000791,3.11823,2.412704,2.387343,2.39902,0,0,0,0,5040,3132,0.329857,0.412322,100.11174,134.888889,69.224274,1.995185,2.170552,0,0,0,0,0,0,0,0.744253,0,0
UDP,1597136643,10.10.10.22,5060,192.168.1.127,5060,1010.28687,350,144,206310,79253,46,464,1398,968,589.457153,550.368042,514.821206,93.011071,1010.286873,960.854531,0.000346,2.7e-05,10.016506,60.350388,2.894805,6.719263,3.72676,14.384999,0,0,0,0,194410,74357,0.346436,0.142534,282.655365,578.062753,436.406708,2.246617,3.421104,0,0,0,0,0,0,0,0.384145,0,0
UDP,1597136643,10.10.10.34,5060,192.168.1.127,5060,328.271169,47,14,10235,8668,46,464,1398,802,217.765961,619.142883,323.841288,113.359102,328.270737,293.454121,0.000515,0.089756,10.005348,60.031067,7.136321,22.573395,3.615507,25.986237,0,0,0,0,8637,8192,0.143174,0.042648,57.583492,309.885246,334.888641,5.875418,4.046655,0,0,0,0,0,0,0,0.846898,0,0
UDP,1597136643,10.10.10.39,5060,192.168.1.127,5060,1010.110669,175,58,53280,35741,46,419,1399,962,304.457153,616.224121,407.000303,130.572161,1010.110668,961.608904,6e-06,0.000901,10.017925,60.408337,5.805233,16.870331,4.115285,22.247835,0,0,0,0,47330,33769,0.173248,0.057419,88.129944,382.064378,382.983734,5.025555,4.150339,0,0,0,0,0,0,0,0.670815,0,0
UDP,1597136645,10.10.10.38,5060,192.168.1.127,5060,1010.136772,167,53,49216,31110,46,462,1397,815,294.706573,586.98114,410.444161,96.893974,1010.13677,961.009788,8e-05,0.00062,10.027659,60.105667,6.085161,18.480957,3.963762,22.365236,0,0,0,0,43538,29308,0.165324,0.052468,79.519928,365.118182,381.597656,5.068073,4.060761,0,0,0,0,0,0,0,0.632111,0,0
UDP,1597137183,10.10.10.34,5060,192.168.1.127,5060,478.24975,73,23,15701,14146,46,425,1395,966,215.082199,615.043457,294.284526,147.109569,478.249749,420.249983,5.7e-05,0.000144,10.019765,60.022903,6.642358,19.102272,4.145004,21.825443,0,0,0,0,13219,13364,0.15264,0.048092,62.408813,310.90625,316.383209,5.450592,4.402931,0,0,0,0,0,0,0,0.900962,0,0
UDP,1597136643,10.10.10.39,5060,192.168.1.127,5060,1010.112467,175,58,53280,35741,46,419,1399,962,304.457153,616.224121,407.000303,130.572161,1010.112469,961.610648,7.8e-05,0.001444,10.017989,60.408508,5.805244,16.870361,4.115293,22.247875,0,0,0,0,47330,33769,0.173248,0.057419,88.129791,382.064378,382.983734,5.02565,4.150307,0,0,0,0,0,0,0,0.670815,0,0
UDP,1597136794,10.10.10.39,7078,192.168.1.127,28964,86.754106,4300,4287,919896,916842,62,66,214,214,213.929306,213.865646,3.277735,4.398771,86.745237,86.753669,9e-06,0.0,0.753734,0.753788,0.020178,0.020241,0.025721,0.013191,0,0,0,0,773696,771084,49.565376,49.415527,21171.76953,213.89752,3.87803,0.017998,0.01897,0,0,0,0,0,0,0,0.99668,0,0
UDP,1597136794,10.10.10.39,7079,192.168.1.127,28965,85.824891,31,41,5114,4094,62,66,230,142,164.967743,99.853661,83.183125,36.0455,83.414781,85.8245,0.009982,0.0,6.061393,5.003395,2.780493,2.145612,2.406105,2.369394,0,0,0,0,4060,2700,0.361201,0.477717,107.288223,127.888889,68.628326,1.715166,2.1116,0,0,0,0,0,0,0,0.800548,0,0
UDP,1597137248,10.10.10.39,7078,192.168.1.127,9622,0.718169,6,0,980,0,62,0,214,0,163.333328,0.0,78.492462,0.0,0.718169,0.0,2.6e-05,0.0,0.622719,0.0,0.143634,0.0,0.269164,0.0,0,0,0,0,776,0,8.354577,0.0,1364.580933,163.333333,78.492462,0.143634,0.269164,0,0,0,0,0,0,0,0.0,0,0
UDP,1597137248,10.10.10.39,7079,192.168.1.127,9623,0.622707,2,0,124,0,62,0,62,0,62.0,0.0,0.0,0.0,0.622707,0.0,0.622707,0.0,0.622707,0.0,0.622707,0.0,0.0,0.0,0,0,0,0,56,0,3.211784,0.0,199.1306,62.0,0.0,0.622707,0.0,0,0,0,0,0,0,0,0.0,0,0
UDP,1597137302,10.10.10.39,7078,192.168.1.127,19388,12.182892,570,568,121676,120976,62,66,214,214,213.46666,212.985916,8.995787,12.056882,12.177017,12.182198,1e-05,0.0,0.881778,0.886084,0.021401,0.021485,0.044194,0.036401,0,0,0,0,102296,101664,46.786922,46.622757,19917.4375,213.226714,10.632401,0.018615,0.031668,0,0,0,0,0,0,0,0.994247,0,0
UDP,1597137302,10.10.10.39,7079,192.168.1.127,19389,12.076243,17,26,1894,1964,62,66,230,142,111.411766,75.53846,78.90426,19.954409,12.076243,10.882008,0.029981,0.0,2.739995,5.000721,0.754765,0.43528,0.771039,0.990298,0,0,0,0,1316,1080,1.407723,2.152987,319.470215,89.72093,54.071526,0.320565,0.616506,0,0,0,0,0,0,0,1.036959,0,0
UDP,1597137321,10.10.10.39,7078,192.168.1.127,26016,129.860259,6462,6452,1382564,1380152,62,66,214,214,213.952957,213.910721,2.673877,3.586013,129.845608,129.859694,9e-06,0.0,0.62963,0.629416,0.020097,0.02013,0.025741,0.01024,0,0,0,0,1162856,1160784,49.761181,49.684177,21274.5293,213.931857,3.162596,0.017778,0.019028,0,0,0,0,0,0,0,0.998255,0,0
UDP,1597137321,10.10.10.39,7079,192.168.1.127,26017,126.673071,39,49,6954,5230,62,66,230,142,178.307693,106.734695,78.552079,36.47532,126.673071,125.720021,0.15419,0.0,6.059924,5.008513,3.333502,2.619167,2.407739,2.41282,0,0,0,0,5628,3564,0.307879,0.386823,96.184608,138.454545,68.613678,2.132197,2.239969,0,0,0,0,0,0,0,0.752085,0,0
UDP,1597137477,10.10.10.39,7078,192.168.1.127,23486,101.201237,5040,4460,1073888,953540,58,66,214,214,213.073013,213.798203,11.980711,5.128455,101.168566,101.200786,9e-06,2.2e-05,0.603488,9.250475,0.020077,0.022696,0.024838,0.141327,0,0,0,0,902528,801900,49.801762,44.070606,20033.62891,213.413474,9.413844,0.017467,0.018929,0,0,0,0,0,0,0,0.887932,0,0
UDP,1597137477,10.10.10.39,7079,192.168.1.127,23487,100.652044,33,42,5742,4360,62,66,230,142,174.0,103.809525,80.423877,36.137433,98.297827,100.651686,0.098097,0.0,6.059665,5.001021,3.071807,2.454919,2.370161,2.402251,0,0,0,0,4620,2932,0.327862,0.417279,100.36557,134.693333,68.926514,1.984491,2.151463,0,0,0,0,0,0,0,0.759317,0,0
UDP,1597136643,10.10.10.22,5060,192.168.1.127,5060,1010.308584,350,144,206310,79253,46,464,1398,968,589.457153,550.368042,514.821206,93.011071,1010.308587,960.875176,0.000417,0.0,10.016699,60.353039,2.894867,6.719407,3.726847,14.385311,0,0,0,0,194410,74357,0.346429,0.142531,282.649292,578.062753,436.406708,2.246783,3.421133,0,0,0,0,0,0,0,0.384145,0,0
UDP,1597136731,10.10.10.22,7078,192.168.1.127,19308,60.452123,2965,2780,634206,594344,62,66,214,214,213.897476,213.792801,3.947053,5.461391,60.452123,60.440447,1e-05,0.0,0.603911,3.040447,0.020395,0.021749,0.022836,0.060714,0,0,0,0,533396,499824,49.047081,45.986805,20322.69336,213.846823,4.740501,0.016849,0.017495,0,0,0,0,0,0,0,0.937147,0,0
UDP,1597136731,10.10.10.22,7079,192.168.1.127,19309,55.716622,26,35,3964,3242,62,66,230,142,152.461533,92.628571,85.40971,34.078703,55.092598,55.716226,0.099918,0.0,6.070127,5.001151,2.203704,1.638713,2.216234,2.212961,0,0,0,0,3080,2052,0.466647,0.628179,129.333038,118.131148,67.732681,1.221693,1.793316,0,0,0,0,0,0,0,0.817861,0,0
UDP,1597137248,10.10.10.22,7078,192.168.1.127,8760,0.593388,2,2,124,140,62,66,62,74,62.0,70.0,0.0,5.656854,0.593388,2.1e-05,0.593388,2.1e-05,0.593388,2.1e-05,0.593388,2.1e-05,0.0,0.0,0,0,0,0,56,72,3.370476,3.370476,444.902771,66.0,5.656854,0.197978,0.342435,0,0,0,0,0,0,0,1.129032,0,0
UDP,1597137248,10.10.10.22,7079,192.168.1.127,8761,0.593375,2,2,124,140,62,66,62,74,62.0,70.0,0.0,5.656854,0.593375,3.4e-05,0.593375,3.4e-05,0.593375,3.4e-05,0.593375,3.4e-05,0.0,0.0,0,0,0,0,56,72,3.37055,3.37055,444.912598,66.0,5.656854,0.197929,0.342467,0,0,0,0,0,0,0,1.129032,0,0
UDP,1597137302,10.10.10.22,7078,192.168.1.127,22850,12.154856,575,560,122746,119264,62,66,214,214,213.471298,212.971436,8.956659,12.142236,12.139226,12.15354,1.1e-05,0.0,0.593643,0.592766,0.021148,0.021742,0.026776,0.030566,0,0,0,0,103196,100224,47.306198,46.072121,19910.56055,213.22467,10.64638,0.0168,0.01999,0,0,0,0,0,0,0,0.971632,0,0
UDP,1597137302,10.10.10.22,7079,192.168.1.127,22851,12.088929,17,26,1894,1964,62,66,230,142,111.411766,75.53846,78.90426,19.954409,12.088929,10.690487,0.120348,0.0,2.737694,5.000073,0.755558,0.427619,0.77174,0.985737,0,0,0,0,1316,1080,1.406245,2.150728,319.134979,89.72093,54.071526,0.317166,0.608858,0,0,0,0,0,0,0,1.036959,0,0
UDP,1597137478,10.10.10.22,7078,192.168.1.127,22640,112.513583,5444,4792,1159252,1024553,58,58,214,214,212.941223,213.804886,12.800603,5.164596,112.513583,102.496224,1e-05,0.0,0.903572,5.859399,0.020671,0.021393,0.028263,0.084932,0,0,0,0,974156,861625,48.385269,42.590412,19409.25586,213.345545,9.990503,0.01574,0.021913,0,0,0,0,0,0,0,0.883805,0,0
UDP,1597137478,10.10.10.22,7079,192.168.1.127,22641,110.766604,36,46,6264,4784,62,66,230,142,174.0,104.0,80.319363,36.140467,109.173145,110.766266,0.110393,0.0,6.070028,5.000981,3.119233,2.461473,2.386824,2.408829,0,0,0,0,5040,3220,0.325008,0.415288,99.741257,134.731707,68.810356,1.950665,2.151783,0,0,0,0,0,0,0,0.763729,0,0
UDP,1597136653,10.10.10.34,5060,192.168.1.127,5060,318.264212,46,14,10189,8668,46,464,1398,802,221.5,619.142883,326.395176,113.359102,318.263394,293.447672,0.000524,0.089831,10.004995,60.029774,7.07252,22.572897,3.630123,25.985672,0,0,0,0,8625,8192,0.144534,0.043989,59.249516,314.283333,335.933502,5.805452,4.044515,0,0,0,0,0,0,0,0.850721,0,0
UDP,1597136794,10.10.10.34,7078,192.168.1.127,18656,86.730036,4305,4291,920966,917698,62,66,214,214,213.929382,213.865768,3.275831,4.396722,86.715523,86.729581,1.1e-05,0.0,0.55447,0.554602,0.020148,0.020217,0.013004,0.011779,0,0,0,0,774596,771804,49.636784,49.475365,21199.85352,213.897627,3.876,0.01486,0.011525,0,0,0,0,0,0,0,0.996452,0,0
UDP,1597136794,10.10.10.34,7079,192.168.1.127,18657,85.644295,31,41,5114,4094,62,66,230,142,164.967743,99.853661,83.183125,36.0455,83.405018,85.643889,0.180176,0.0,6.075432,5.005176,2.780167,2.141097,2.407199,2.372147,0,0,0,0,4060,2700,0.361962,0.478724,107.514458,127.888889,68.628326,1.748919,2.127973,0,0,0,0,0,0,0,0.800548,0,0
UDP,1597137183,10.10.10.34,5060,192.168.1.127,5060,480.304436,74,24,16023,14774,46,425,1395,966,216.527023,615.583313,292.526087,143.900302,480.304437,480.274985,7.8e-05,0.000131,10.019534,60.033504,6.579513,20.881521,4.150757,22.967865,0,0,0,0,13507,13958,0.154069,0.049968,64.119751,314.255102,314.739532,5.380458,4.38366,0,0,0,0,0,0,0,0.92205,0,0
